id,timestamp,username,text,hashtags,geo,retweets,favorites,mentions,to,date
1256601883499810816,2020-05-02 15:10:10+00:00,OklandPrkEvents,Children under the age of 5 had the highest undercount of any age group in the 2010 census at 4.6 % that's nearly 1 million children. Let's make sure #OaklandPark children are counted in the 2020 Census. Help #shapeourfuture respond to the #2020census at http://my2020census.gov,#OaklandPark #shapeourfuture #2020census,,0,0,,,2020-05-02
1256601876851818498,2020-05-02 15:10:08+00:00,CityOaklandPark,Children under the age of 5 had the highest undercount of any age group in the 2010 census at 4.6 % that's nearly 1 million children. Let's make sure #OaklandPark children are counted in the 2020 Census. Help #shapeourfuture respond to the #2020census at http://my2020census.gov,#OaklandPark #shapeourfuture #2020census,,1,1,,,2020-05-02
1256601858791092224,2020-05-02 15:10:04+00:00,CARKW,"There’s still time to shape the future for your community. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020Census.gov. #ARcounts #LRcounts #NLRcounts @USCensusBureau",#2020Census #ARcounts #LRcounts #NLRcounts,,0,2,@uscensusbureau,,2020-05-02
1256601857650298881,2020-05-02 15:10:04+00:00,SettlersbankWI,Complete the #2020Census to help shape the next 10 years of infrastructure in our community. There's still time to respond! Visit http://2020Census.gov #shapeyourfuture,#2020Census #shapeyourfuture,,1,2,,,2020-05-02
1256601857595760640,2020-05-02 15:10:04+00:00,SmartStartOKC,"When you count your baby in the #2020Census, programs that support families—like health care, child care, WIC, and home visiting—get more of the funding they need. Respond now at https://buff.ly/32FGWgz. #CountAllKids #NationalBabyDay",#2020Census #CountAllKids #NationalBabyDay,,0,1,,,2020-05-02
1256601841426563073,2020-05-02 15:10:00+00:00,CityofMiami,"Miami - it's not too late to #MakeMiamiCount by responding in the #2020Census. Once you have responded, please have family, friends &amp; loved ones to complete the census too! ",#MakeMiamiCount #2020Census,,11,13,,,2020-05-02
1256601635742195713,2020-05-02 15:09:11+00:00,RTtheBEST,A strong supporter and partner of the #2020Census is Mr @PeaboBryson2 He wants everyone to be counted. #music #legend #peabobryson #gratitude #respect,#2020Census #music #legend #peabobryson #gratitude #respect,,1,3,@PeaboBryson2,,2020-05-02
1256601595481133058,2020-05-02 15:09:01+00:00,RepSires,"Have ten minutes to spare this weekend? Fill out the #2020Census. Your answers are safe, secure, and will only be used to produce statistics. These statistics help direct federal funding for projects like infrastructure, healthcare, and more. ",#2020Census,,2,2,,,2020-05-02
1256601093427134465,2020-05-02 15:07:01+00:00,MtCarmelGuild,#2020Census counts everyone living in NJ. Your response TODAY decides how federal funding$is distributed annually to ALL communities. We are proud to partner with @nj_census2020. Need NJ counted! You can make a difference in our community~ http://CENSUS.NJ.GOV. #FillItOut,#2020Census #FillItOut,,0,1,@nj_census2020,,2020-05-02
1256601087664181248,2020-05-02 15:07:00+00:00,QPLNYC,"The #2020Census is an opportunity to #ShapeYourFuture! During this Census Digital Action Weekend, challenge your friends to complete the census and download special challenge images to share with your friends &amp; followers on social media! https://2020census.gov/en/how-to-help.html #GetCountedNYC",#2020Census #ShapeYourFuture #GetCountedNYC,,0,1,,,2020-05-02
1256601070639423489,2020-05-02 15:06:56+00:00,2020Mississippi,"Take it from Grammy Award-winning Mississippian, Marty Stuart, and don't put off until tomorrow what you can do today! Complete your census now at http://www.my2020census.gov! The future of your community and Mississippi is counting on your response. #ShapeYourState #2020Census ",#ShapeYourState #2020Census,,1,5,,,2020-05-02
1256600936639795201,2020-05-02 15:06:24+00:00,SenBobCasey,"It's not too late to complete the #2020Census—your way of getting the resources that you, your family and your community need for the next ten years. Visit http://2020census.gov and respond today to make America’s tomorrow brighter. #GetCounted",#2020Census #GetCounted,,27,70,,,2020-05-02
1256600803428704257,2020-05-02 15:05:52+00:00,Lisa_Meyer242,Here’s a #Census2020 question: they sent me two forms. I filled out the one that was accurate. But the other one keeps coming. Do I have to alert someone that it’s a duplicate. The notices are getting angrier and I’m like I did my civic duty already.,#Census2020,,0,0,,,2020-05-02
1256600680346853381,2020-05-02 15:05:23+00:00,judywymankelly,"Don’t forget to fill out your census and be counted!! Your federal, state,and local funding depend on it!! @uscensusbureau #2020census #shapeyourfuture https://www.instagram.com/p/B_sJsIjp1tR_MJwPeIrw7cH4Dst2HywGGtIXzY0/?igshid=1sr86wgamqh4v",#2020census #shapeyourfuture,,0,1,@uscensusbureau,,2020-05-02
1256600650600910849,2020-05-02 15:05:16+00:00,OCAHouston,"Did you know... Business owners rely on census results to make decisions, such as where to open new stores, restaurants, factories, or offices, where to expand operations, where to recruit employees, and which products and services to offer. #data #growth #analytics #2020census ",#data #growth #analytics #2020census,,0,0,,,2020-05-02
1256600623933521920,2020-05-02 15:05:09+00:00,ywcaAZ,"No matter where you call home, the #2020Census is your chance to shape the future of our community. Complete the census today! http://2020Census.gov #ywomencount",#2020Census #ywomencount,,1,2,,,2020-05-02
1256600605759545353,2020-05-02 15:05:05+00:00,Congreso1977,"Día del fin de semana de concientización del censo! ¡Danos un si ya completaste el #2020Census! Si no, tome 10 minutos para completarlo en línea: https://2020census.gov/",#2020Census,,0,0,,,2020-05-02
1256600602928386049,2020-05-02 15:05:04+00:00,EVPLibrary, You have the power to shape the roads of our community! Take a few minutes to fill out the 2020 Census: http://2020Census.gov #2020Census #ShapeYourFuture,#2020Census #ShapeYourFuture,,0,1,,,2020-05-02
1256600602534125570,2020-05-02 15:05:04+00:00,DecaturCounts,"Nonprofits, policymakers, and planners use census data to shape the future of your community. Your responses are used only to produce statistics. Learn more about the #2020Census at http://2020CENSUS.GOV.",#2020Census,,0,0,,,2020-05-02
1256600572943151111,2020-05-02 15:04:57+00:00,serna_marmol,Let’s do this for students ⁦@ABQschools⁩ ⁦@APSLZ1⁩ ⁦@APSLZ3⁩ ⁦@APSLZ4⁩ ⁦@SalazarAPSz2⁩ ⁦@APS_TLN⁩ ⁦@APSEdFoundation⁩ @APSBSSTeam⁩ We’re counting on you #2020Census ,#2020Census,,5,14,@ABQschools @APSLZ1 @APSLZ3 @APSLZ4 @SalazarAPSz2 @APS_TLN @APSEdFoundation @APSBSSTeam,,2020-05-02
1256600484871385088,2020-05-02 15:04:36+00:00,DebraMJacobs,When ⁦@duda_beth⁩ says it’s important..we listen &amp; act. So if you haven’t yet completed #Census2020 ..please do! ,#Census2020,,2,5,@duda_beth,,2020-05-02
1256600332009787393,2020-05-02 15:04:00+00:00,Boxfordlibrary,"There’s still time to shape the future for your community. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020Census.gov",#2020Census,,0,0,,,2020-05-02
1256600114182922242,2020-05-02 15:03:08+00:00,SchlowLibrary,PS: GREAT message about responding to #Census2020! ,#Census2020,,0,1,,,2020-05-02
1256600087309901824,2020-05-02 15:03:01+00:00,OCCensus2020,"Check out the Video Prize Challenge from @uscensusbureau! Create and submit a short video by May 7 to help promote the #2020Census and you could win up to $30,000. #CreativesForTheCount #occounts #hagasecontar",#2020Census #CreativesForTheCount #occounts #hagasecontar,,0,2,@uscensusbureau,,2020-05-02
1256599828416491520,2020-05-02 15:02:00+00:00,CharlesCoMD,Inspire those around you & positively impact your community by completing the #2020Census! More info at http://2020Census.gov.,#2020Census,,0,1,,,2020-05-02
1256599721512222720,2020-05-02 15:01:34+00:00,HWMUW,"CENSUS UPDATE: 60% of Michigan residents have completed their #2020Census. That makes us 5th in the nation! Not too shabby, Mitten State. We still have a ways to go to match our 2010 self-response rate of 67.7%. Let’s do this! ",#2020Census,,0,0,,,2020-05-02
1256599691531255809,2020-05-02 15:01:27+00:00,CPCD,"It’s not too late to respond to the 2020 Census while being safe and practicing social distancing at home. Once you have responded, please encourage your family, friends, and loved ones to complete the census, too. #2020Census ",#2020Census,,0,0,,,2020-05-02
1256599663379177472,2020-05-02 15:01:20+00:00,Child_360,Today is #NationalBabyDay! Make sure to count your little ones in the census! Complete your form at http://my2020census.gov or call 1-844-468-2020 #CountAllKids #HazmeContar #2020Census #NationalBabyDay,#NationalBabyDay #CountAllKids #HazmeContar #2020Census #NationalBabyDay,,0,1,,,2020-05-02
1256599660317364224,2020-05-02 15:01:20+00:00,HungerFreeUSA,Thank you to our longtime supporter @Vanessalgibson for spreading the word about the importance of the #2020Census! #CountonMeNYC #GetCountedNYC #ShapeYourFuture,#2020Census #CountonMeNYC #GetCountedNYC #ShapeYourFuture,,0,1,@Vanessalgibson,,2020-05-02
1256599649911177217,2020-05-02 15:01:17+00:00,FeedingKY,We’ve teamed up with the @uscensusbureau to help make sure that every person living in the U.S. is counted in the #2020Census. Food programs like SNAP require accurate numbers. Find out why an accurate count is so important to our community at http://2020census.gov.,#2020Census,,5,5,@uscensusbureau,,2020-05-02
1256599647788896257,2020-05-02 15:01:17+00:00,rowanlibrarync,"@rowancountync hit a 50% response rate for the 2020 Census! It’s not too late to respond to the 2020 Census. Once you have responded, please encourage your family, friends and loved ones to complete the Census, too. #2020Census #AvoidTheKnock",#2020Census #AvoidTheKnock,,0,1,@rowancountync,,2020-05-02
1256599636447506432,2020-05-02 15:01:14+00:00,Daytonlibrary,"The 2020 Census is underway and the most important and safe thing you can do is respond online, by phone, or by mail. It has never been easier to respond to the 2020Census. #2020Census http://www.2020census.gov",#2020Census,,0,0,,,2020-05-02
1256599636074168320,2020-05-02 15:01:14+00:00,ursdayton,"It’s not too late to respond to the #2020Census while being safe and practicing social distancing at home. Once you have responded, please encourage your family, friends, and loved ones to complete the census, too. http://2020CENSUS.GOV",#2020Census,,0,0,,,2020-05-02
1256599632471359490,2020-05-02 15:01:13+00:00,Congreso1977,"Day of Census Awareness Weekend! Give us a if you have already completed the #2020Census! If not, take 10 minutes to fill it out online: https://2020census.gov/",#2020Census,,0,0,,,2020-05-02
1256599630026063872,2020-05-02 15:01:12+00:00,SWOPorg,Recuerda contar a los niños en el censo: este recuento tendrá un impacto en su educación y acceso a otros recursos públicos durante los próximos diez años. #Censo2020 #2020Census #ILCountMeIn2020 #ChicagoCountMeIn2020 #MakeILCount,#Censo2020 #Censo2020 #2020Census #ILCountMeIn2020 #ChicagoCountMeIn2020 #MakeILCount,,0,0,,,2020-05-02
1256599629732425729,2020-05-02 15:01:12+00:00,SWOPorg,Remember to count children in the census — this count will impact their education and access to other public resources over the next ten years. #Censo2020 #2020Census #ILCountMeIn2020 #ChicagoCountMeIn2020 #MakeILCount,#Censo2020 #Censo2020 #2020Census #ILCountMeIn2020 #ChicagoCountMeIn2020 #MakeILCount,,0,0,,,2020-05-02
1256599594005340161,2020-05-02 15:01:04+00:00,hammondlibrary,Did you know it is #2020Census weekend? Respond today at: https://my2020census.gov/,#2020Census,,1,0,,,2020-05-02
1256599552062357507,2020-05-02 15:00:54+00:00,nc100bwinc,"There’s still time to shape the future for your community. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020Census.gov . #NC100BWINC #KeepingIt100 #Census2020Matters",#2020Census #NC100BWINC #KeepingIt100 #Census2020Matters,,2,0,,,2020-05-02
1256599506684121089,2020-05-02 15:00:43+00:00,UnitedWayCJ,El Censo es para todos los que viven en los Estados Unidos. Los bebés también cuentan—si nacieron en o antes del 1 de abril de 2020. Responde hoy en http://my2020Census.gov. #CountAllKids #NationalBabyDay #Census2020 @nj_census2020,#CountAllKids #NationalBabyDay #Census2020,,0,1,@nj_census2020,,2020-05-02
1256599494751289345,2020-05-02 15:00:40+00:00,UVACreditUnion,"Responding to the #2020Census is easy and quick. Be heard! You can respond online, by phone, or by mail today. Learn more: http://2020census.gov",#2020Census,,1,3,,,2020-05-02
1256599485586817027,2020-05-02 15:00:38+00:00,BKLYNlibrary,"What matters to you? Schools? Transportation? Hospitals? Data from the @uscensusbureau help inform planning efforts for all these important community resources. To learn how census data impact you and your community, visit http://2020census.gov. #2020Census",#2020Census,,4,4,@uscensusbureau,,2020-05-02
1256599480432025600,2020-05-02 15:00:37+00:00,StraffordRPC,The @uscensusbureau is already reporting #2020census response rates! The Census is so important as an accurate count means more funding for community programming. See how your community measures up &amp; encourage your neighbors to take their census today (http://www.my2020census.gov)!,#2020census,,0,2,@uscensusbureau,,2020-05-02
1256599477810597893,2020-05-02 15:00:36+00:00,gcaflcio,Do you accept? #Census2020 http://2020census.gov,#Census2020,,0,2,,,2020-05-02
1256599468620894215,2020-05-02 15:00:34+00:00,BSF_USA,"LWB wants you to help schools in our communities when their doors reopen and for the next 10 years by responding to your #2020Census. Now you can answer online , by phone , or by mail . Complete your census now: http://bit.ly/takeyourcensus #shapeyourfuture",#2020Census #shapeyourfuture,,1,2,,,2020-05-02
1256599437578850307,2020-05-02 15:00:27+00:00,ellerjk,"Your answers to the #2020Census are safe, secure, and used only to produce statistics. Learn more at https://buff.ly/2HS74x5.",#2020Census,,0,1,,,2020-05-02
1256599421917282304,2020-05-02 15:00:23+00:00,PlanningPasco,I love my County - how about you? Census results bring money directly into your county to fund the things you love. Respond to the Census and support Pasco County! Visit: http://my2020census.gov and #MakePascoCount in the #2020Census ,#MakePascoCount #2020Census,,0,0,,,2020-05-02
1256599414342377483,2020-05-02 15:00:21+00:00,siouxcityschool,"Spend some time talking with your kids about the Census today! See how our community is responding to the #2020Census by exploring the interactive response rate map at http://go.usa.gov/xvTK3! If you haven’t already, head to http://2020census.gov to fill out the Census today!",#2020Census,,1,1,,,2020-05-02
1256599411695763460,2020-05-02 15:00:20+00:00,NorthernTwit8,"It's time to respond to the #2020Census. Your community needs your help. It's essential that everyone gets counted, including young children. Your responses are safe and confidential. Respond today at http://2020Census.gov. #ShapeYourFuture @LWVNYS @PowherNY",#2020Census #ShapeYourFuture,,0,0,@LWVNYS @PowherNY,,2020-05-02
1256599405089652739,2020-05-02 15:00:19+00:00,SMC_CommAffairs,Don't be like Mrs. McCallister and forget Kevin! Count all the children in your household in the #2020Census so that we all receive the funding and resources we deserve. #CountAllKids #EveryoneCounts #SmcCounts credit: https://bit.ly/2KERZOT,#2020Census #CountAllKids #EveryoneCounts #SmcCounts,,1,3,,,2020-05-02
1256599402698981379,2020-05-02 15:00:18+00:00,RTtheBEST,#2020Census #nyc #NewYork #newyorkcity #ny Respond today at http://2020Census.gov,#2020Census #nyc #NewYork #newyorkcity #ny,,0,0,,Lin_Manuel,2020-05-02
1256599391529512960,2020-05-02 15:00:16+00:00,NJ_Brady," ATTENTION NEW JERSEY There’s still time to shape the future for your community. You can complete the #2020Census in three ways. Online, by phone, or by mail. Visit http://ow.ly/h0wG50zuVW3. Make your voice count!",#2020Census,,0,0,,,2020-05-02
1256599328875044867,2020-05-02 15:00:01+00:00,LWVMA,"Everyone counts in the #2020Census, even newborns who haven't come home from the hospital yet. Find out more about who to count at https://2020census.gov/who-to-count.",#2020Census,,0,1,,,2020-05-02
1256599328300425218,2020-05-02 15:00:01+00:00,kirksvillecity,"The ​#2020Census​ helps direct billions of dollars of funding for things that our community needs, including roads. Complete the census today. Visit http://www.2020Census.gov. #ShapeYourFuture #MissouriCounts",#2020Census #ShapeYourFuture #MissouriCounts,,1,3,,,2020-05-02
1256599327847284741,2020-05-02 15:00:00+00:00,tulsacounts,You don’t want to miss this Celebrate National Baby Day with @ZEROTOTHREE and Count All Kids TODAY at 4:01 ET. #tulsacounts #tulsacuenta #2020census #okletscount,#tulsacounts #tulsacuenta #2020census #okletscount,,0,0,@ZEROTOTHREE,,2020-05-02
1256599326068862976,2020-05-02 15:00:00+00:00,R_I_Schools,"Help the schools in our communities when their doors reopen and for the next 10 years by responding to the #2020Census now. You can answer online, by phone, or by mail. Visit http://2020Census.gov",#2020Census,,3,4,,,2020-05-02
1256599211136737291,2020-05-02 14:59:33+00:00,YouCountRC,"Thank you, @AverillParkCSD for helping promote the #2020Census to shape the future of Rensselaer County! Visit http://www.2020census.gov to help support our schools, hospitals, roads, and social services. #YouCountRensco #GetCountedNY",#2020Census #YouCountRensco #GetCountedNY,,1,3,@AverillParkCSD,AverillParkCSD,2020-05-02
1256598938125242373,2020-05-02 14:58:27+00:00,MonicaH630,"Mañana estaremos hablando LIVE en facebook de @FCHCCflorida en referente al @uscensusbureau a las 12pm, acompáñanos!!! #census2020 #yourvoicematters #unidossomosmas #ilovejax @LorenaANjax",#census2020 #yourvoicematters #unidossomosmas #ilovejax,,0,0,@FCHCCflorida @uscensusbureau @LorenaANjax,,2020-05-02
1256598840322424834,2020-05-02 14:58:04+00:00,D29PresCouncil,"Complete the #2020Census with your family... for your family &amp; for our community! You can complete the #2020Census now online, by phone, or by mail. Visit http://2020Census.gov. We still have time to shape the future for… https://www.instagram.com/p/B_sI2j5DDwy/?igshid=j8sj7dd84cnh",#2020Census #2020Census,,2,3,,,2020-05-02
1256598107061719040,2020-05-02 14:55:09+00:00,thimigirl,Why respond to the #2020Census? Census data helps states and communities get their share of billions of dollars in federal funding. Respond today at http://2020census.gov.,#2020Census,,0,0,,,2020-05-02
1256597809228402688,2020-05-02 14:53:58+00:00,RTtheBEST, #2020Census #newyork #nyc #newyorkcity Respond today at http://2020Census.gov,#2020Census #newyork #nyc #newyorkcity,,0,0,,JulieMenin,2020-05-02
1256597577753137153,2020-05-02 14:53:03+00:00,wvcommerce,"Responding to the #2020Census takes less than 15 minutes of your time and helps secure federal funding for various programs in your community, including roads, schools, healthcare and MORE. Call 844-330-2020 or go to http://2020Census.gov and respond TODAY! @uscensusbureau",#2020Census,,15,15,@uscensusbureau,,2020-05-02
1256597565459632128,2020-05-02 14:53:00+00:00,Quinsig,"The next census is here. Make sure you’re counted! Your responses are confidential. To learn more about the #2020Census, visit https://hubs.ly/H0q3hSP0.",#2020Census,,0,0,,,2020-05-02
1256597479711260673,2020-05-02 14:52:40+00:00,KhaleelAnderson,It doesn’t take but a 10 minutes to fill out the census. Visit http://2020census.gov or call (844-330-2020). Have you filled it out yet? ⠀ Visit http://my2020Census.gov and fill out the Census! ⠀ #2020census #census2020 #census #filloutthecensus #Everyonecounts,#2020census #census2020 #census #filloutthecensus #Everyonecounts,,6,4,,,2020-05-02
1256597460425887745,2020-05-02 14:52:35+00:00,StVincentCMC,"Our country has reached an important milestone in the 2020 Census: More than half of households have responded-nearly 80 million responses! Good news, but it means many have not responded. Complete the #2020Census now online, by phone or by mail. Visit http://2020Census.gov.",#2020Census,,0,1,,,2020-05-02
1256597060561887234,2020-05-02 14:51:00+00:00,Centravis1,"Want to help your community from home? The #2020census will help set funding for schools, roads, emergency services, and even the number of state representatives. Spread the word, pledge to fill out the #census, take it at http://my2020census.gov",#2020census #census,,1,0,,,2020-05-02
1256596983785172994,2020-05-02 14:50:42+00:00,SOCHealthSystem,"Our country has reached an important milestone in the 2020 Census: More than half of households have responded-nearly 80 million responses! Good news, but it means many have not responded. Complete the #2020Census now online, by phone or by mail. Visit http://2020Census.gov.",#2020Census,,0,3,,,2020-05-02
1256596913526312960,2020-05-02 14:50:25+00:00,RTtheBEST,#2020Census #johnlegend,#2020Census #johnlegend,,0,0,,johnlegend,2020-05-02
1256596764141989888,2020-05-02 14:49:49+00:00,ops_district,"What matters to you? Schools? Transportation? Hospitals? Data from the @uscensusbureau help inform planning efforts for all these important community resources. To learn how census data impact you and your community, visit http://2020census.gov. #2020Census #GoodtoGreat",#2020Census #GoodtoGreat,,2,3,@uscensusbureau,,2020-05-02
1256596734727372800,2020-05-02 14:49:42+00:00,CityofConyersGA,"Have you taken an easy few minutes to complete the 2020 Census? If not, please do so today! #rockdaleconyerscounts #everyonecounts #census2020 ",#rockdaleconyerscounts #everyonecounts #census2020,,1,3,,,2020-05-02
1256596216399507459,2020-05-02 14:47:39+00:00,CWENYC," Women, minorities shoulder front-line work during pandemic shoulder front-line work during pandemic and more likely to be immigrants Read: http://bit.ly/WFrontlinesLaborNews Take the Pledge, Complete your #2020census: http://laborcounts2020.org #Laborcounts #Countusall #SaturdayThoughts",#2020census #Laborcounts #Countusall #SaturdayThoughts,,0,2,,,2020-05-02
1256595950170185731,2020-05-02 14:46:35+00:00,nj_census2020,It’s CENSUS ACTION WEEKEND. Call Those Who Count On You - 5 Friends & Family & ask them to #FillitOut at http://2020CENSUS.GOV. Here’s how: https://nj.gov/state/census-outreach.shtml. #2020Census #Censo2020,#FillitOut #2020Census #Censo2020 #Censo2020,,5,2,,nj_census2020,2020-05-02
1256595712730595328,2020-05-02 14:45:38+00:00,StacyTh71709004,"Today May 2 is Baby Day, a day to celebrate the smallest people in the U.S. It is important to remember to count any children who are living with you in your response to the #2020Census. This includes foster children, grandchildren, nieces, and nephews. ",#2020Census,,0,1,,,2020-05-02
1256595585911738370,2020-05-02 14:45:08+00:00,SmithfieldNews,"Spend a few minutes online today to impact the next 10 years of funding on healthcare, infrastructure, and education. We all see how important these are today. Please go to http://2020Census.gov​ ​and respond today to make America’s tomorrow brighter. #2020Census ",#2020Census,,1,1,,,2020-05-02
1256595549970546690,2020-05-02 14:45:00+00:00,GreenvilleNC,Get counted today by completed the #2020Census Online at http://my2020census.gov,#2020Census,,0,0,,,2020-05-02
1256595511068569600,2020-05-02 14:44:50+00:00,UWSWA,"“Did you know the March 31st primary runoff election was moved to July 14th due to #COVID-19? In the meantime, you can ensure @AlabamaCounts from the comfort of your home by completing your #2020Census. Take your census: http://my2020census.gov.” #ShapeYourFuture @uscensusbureau",#COVID #2020Census #ShapeYourFuture,,0,2,@AlabamaCounts @uscensusbureau,,2020-05-02
1256595429862649856,2020-05-02 14:44:31+00:00,MDCElections,"Due to the effects of COVID-19, Census 2020 dates have changed, you now have until October 31 to respond. Start the questionnaire today https://bddy.me/2YnUjln #2020Census ",#2020Census,,6,7,,,2020-05-02
1256595268138655751,2020-05-02 14:43:52+00:00,scmedicaid,Don’t forget! Our community counts and so do you. Make a difference by completing the #2020Census today. http://2020CENSUS.GOV #SCCounts2020 #Census2020 #SCTweets cc: @SCCounts2020,#2020Census #SCCounts2020 #Census2020 #SCTweets,,0,1,@SCCounts2020,,2020-05-02
1256595179756310528,2020-05-02 14:43:31+00:00,MustReadAlaska,https://mustreadalaska.com/alaska-flunking-u-s-census-only-37-responding-compared-to-54-in-u-s/ Alaskans don't like to be counted. This is going to come back to bite us. #Census2020,#Census2020,,1,1,,,2020-05-02
1256594746207694856,2020-05-02 14:41:48+00:00,hcpl,"It's not too late. Visit the census website to respond today. Not sure if you want to respond? Take a look at this short video from fellow Kentuckian, Laid Back Country Picker. #2020census #hcplkyfun https://zcu.io/RJRH",#2020census #hcplkyfun,,1,1,,,2020-05-02
1256594653807288324,2020-05-02 14:41:26+00:00,PCSDK12,Piedmont: Take the US 2020 Census. 10 minutes of your time can make 10 years of difference for our students. #Census2020 #becounted,#Census2020 #becounted,,1,3,,,2020-05-02
1256594555274747906,2020-05-02 14:41:03+00:00,AAFederation,"We all count in the #2020Census! By filling out the census, we can make sure that your communities get the funding they deserve. Respond now at http://my2020census.gov @USCensusBureau #ShapeYourFuture",#2020Census #ShapeYourFuture,,0,2,@uscensusbureau,,2020-05-02
1256594321089970177,2020-05-02 14:40:07+00:00,NLMHlive,"Our team has been hard at work, making thousands of phone calls to check in with their neighbors and ensure people fill out the #2020Census join us at http://bit.ly/speaktoNLMH",#2020Census,,0,2,,,2020-05-02
1256594036703494144,2020-05-02 14:38:59+00:00,DunwoodyGA,"In every language, it's important! The #2020Census is also safe and confidential. Federal law protects your responses, which cannot be shared with law enforcement, immigration agencies, or housing authorities. Start here: http://2020census.gov @uscensusbureau #DunwoodyCounts",#2020Census #DunwoodyCounts,,0,0,@uscensusbureau,,2020-05-02
1256593482308825088,2020-05-02 14:36:47+00:00,BaruchCollege,Today marks the start of Census Digital Action Weekend! Help build a better future in NYC by taking the #2020Census. The survey is available online and your answers remain confidential. https://my2020census.gov/ #CUNYCounts #GetCountedNYC #Census2020 #NYC #Census @CUNY,#2020Census #CUNYCounts #GetCountedNYC #Census2020 #NYC #Census,,3,5,@CUNY,,2020-05-02
1256593047091056646,2020-05-02 14:35:03+00:00,FoodBankWMA,"It’s not too late to respond to the #2020Census while being safe and practicing social distancing at home! Once you have responded, please encourage your family, friends, and loved ones to complete the census, too. #2020Census #Censo2020 #DigitalActionWeekend",#2020Census #2020Census #Censo2020 #Censo2020 #DigitalActionWeekend,,3,0,,,2020-05-02
1256593013154988034,2020-05-02 14:34:55+00:00,RepPaulTonko,"NY-20 has just over a 55% self-response rate! But, we still have a long way to go to ensure that our community is counted in the #2020Census. Make sure your voice is heard by filling out your Census today at http://my2020census.gov. #WeCount",#2020Census #WeCount,,3,10,,,2020-05-02
1256592850109825025,2020-05-02 14:34:16+00:00,CentralILCensus,Today is National Baby Day! Count everyone in your household in the #2020Census! ,#2020Census,,0,0,,uscensusbureau,2020-05-02
1256592674678857728,2020-05-02 14:33:34+00:00,Pacman_79,"""Feeling sad for those who spent lot of amount to arrange and participate in parties to welcome year 2020"" #Rip #2020Census #2020WasFunUntil #COVID__19 #lockdownindia #Lockdown3",#Rip #2020Census #2020WasFunUntil #COVID__19 #lockdownindia #Lockdown3,,0,1,,,2020-05-02
1256592157567311872,2020-05-02 14:31:31+00:00,meechebucco,"The more people who die in the big blue cities, the better chance republicans have to get the House back. Trump wants high death counts in the very same US districts that just impeached him. This is retailiation. #Census2020",#Census2020,,0,0,,ThePlumLineGS,2020-05-02
1256592037782192133,2020-05-02 14:31:02+00:00,commoncausepa,Oh snap it's Census Weekend! #2020Census invitations are hitting homes across America. Will you #PledgeToBeCounted -- so that your community gets the representation and resources it deserves? Take the pledge here:,#2020Census #PledgeToBeCounted,,1,1,,,2020-05-02
1256591883465359360,2020-05-02 14:30:26+00:00,TownofEstesPark,"Responding to the #2020Census is a way to participate in our democracy and say ""I count!"" #ShapeYourFuture",#2020Census #ShapeYourFuture,,0,2,,,2020-05-02
1256591881829580800,2020-05-02 14:30:25+00:00,bostonchamber,"As we continue to physically distance, one way to come together is to fill out the #2020Census. You'll help direct billions of dollars of funding for things your community needs, including roads, schools, and hospitals. Participate TODAY at: https://2020census.gov/ #BostonCounts",#2020Census #BostonCounts,,2,5,,,2020-05-02
1256591881552756737,2020-05-02 14:30:25+00:00,OurChildrenOR,"When you count your baby in the #2020Census, programs that support families—like health care, child care, WIC, and home visiting—get more of the funding they need. Respond now at http://my2020Census.gov. #CountAllKids #NationalBabyDay",#2020Census #CountAllKids #NationalBabyDay,,1,2,,,2020-05-02
1256591877794562048,2020-05-02 14:30:24+00:00,PFLAGCharlotte,Have you completed your 2020 census yet? It's not too late and it's very important for the #LGBTQ community. Check out this Fact Sheet: http://ow.ly/T67850zuEpl. http://ow.ly/jFRA50zuEpm #2020census #census2020 #meckcounts2020 @meckcounts2020,#LGBTQ #2020census #census2020 #meckcounts2020,,0,1,,,2020-05-02
1256591841635557376,2020-05-02 14:30:16+00:00,UPOinDC,"Thinking of opening or expanding your business? Census data can help you understand your customers better and explore locations to grow in. When we’re all counted, we help our communities thrive. #2020Census http://2020census.gov #UPOinDC #GetCountedDC",#2020Census #UPOinDC #GetCountedDC,,0,0,,,2020-05-02
1256591832655564806,2020-05-02 14:30:13+00:00,TheFlaCenter,"Cuando cuentas a tu bebé en el Censo, los programas que ayudan a las familias—como cuidado médico, cuidado infantil, WIC, y visitas a la casa—obtendrán más de los fondos que necesitan. Responde ahora en http://my2020census.gov. #CountAllKids #NationalBabyDay #Census2020 ",#CountAllKids #NationalBabyDay #Census2020,,1,2,,,2020-05-02
1256591822849261575,2020-05-02 14:30:11+00:00,OMJCleCuy,"For the first time, in 2020 the U.S. Census Bureau will accept responses online! The process will be quick and secure. To learn more about what to expect, visit http://2020census.gov. #2020Census ",#2020Census,,0,0,,,2020-05-02
1256591822207561728,2020-05-02 14:30:11+00:00,DelawareCounts,Take some time today to sit down with your family and complete your #2020Census . Get counted online at https://bit.ly/2VV1kIw #DelawareCounts,#2020Census #DelawareCounts,,1,1,,,2020-05-02
